adsorption_energy,adsorbed_molecule,adsorbed_molecule_encoded
64.930129,C4H10O_5,1
62.140489,C4H10O_5,1
47.267703,C4H10O_5,1
63.784117,C4H10O_5,1
52.267697,C4H10O_5,1
60.67225,C4H10O_5,1
67.874874,C4H10O_5,1
57.21357,C4H10O_5,1
60.072977,C4H10O_5,1
50.38655,C4H10O_5,1
48.749006,C4H10O_5,1
56.224344,C4H10O_5,1
56.028956,C4H10O_5,1
52.712448,C4H10O_5,1
48.462019,C4H10O_5,1
49.649899,C4H10O_5,1
50.406442,C4H10O_5,1
51.891387,C4H10O_5,1
64.606022,C4H10O_5,1
54.605232,C4H10O_5,1
53.019917,C4H10O_5,1
50.146688,C4H10O_5,1
47.633456,C4H10O_5,1
50.676811,C4H10O_5,1
51.117734,C4H10O_5,1
49.83718,C4H10O_5,1
53.758723,C4H10O_5,1
48.473396,C4H10O_5,1
55.105355,C4H10O_5,1
53.268337,C4H10O_5,1
58.362367,C4H10O_5,1
55.594699,C4H10O_5,1
61.617339,C4H10O_5,1
62.430983,C4H10O_5,1
60.737747,C4H10O_5,1
50.302063,C4H10O_5,1
57.253855,C4H10O_5,1
52.323741,C4H10O_5,1
53.877058,C4H10O_5,1
47.005035,C4H10O_5,1
53.058568,C4H10O_5,1
58.783487,C4H10O_5,1
58.449909,C4H10O_5,1
58.887935,C4H10O_5,1
51.168556,C4H10O_5,1
53.915044,C4H10O_5,1
66.409101,C4H10O_5,1
58.36864,C4H10O_5,1
51.244224,C4H10O_5,1
50.950587,C4H10O_5,1
54.257518,C4H10O_5,1
59.311461,C4H10O_5,1
53.598597,C4H10O_5,1
56.923844,C4H10O_5,1
59.25572,C4H10O_5,1
53.717464,C4H10O_5,1
65.868773,C4H10O_5,1
53.194032,C4H10O_5,1
61.312616,C4H10O_5,1
52.115483,C4H10O_5,1
56.131147,C4H10O_5,1
54.478372,C4H10O_5,1
48.82215,C4H10O_5,1
51.470412,C4H10O_5,1
53.788773,C4H10O_5,1
53.527875,C4H10O_5,1
49.25798,C4H10O_5,1
54.027341,C4H10O_5,1
56.42527,C4H10O_5,1
53.700727,C4H10O_5,1
50.708701,C4H10O_5,1
59.268818,C4H10O_5,1
50.531851,C4H10O_5,1
56.322165,C4H10O_5,1
47.448572,C4H10O_5,1
51.410827,C4H10O_5,1
51.752634,C4H10O_5,1
54.657654,C4H10O_5,1
47.48309,C4H10O_5,1
55.79761,C4H10O_5,1
48.4229,C4H10O_5,1
56.407602,C4H10O_5,1
53.709437,C4H10O_5,1
53.413763,C4H10O_5,1
51.073322,C4H10O_5,1
51.133153,C4H10O_5,1
50.612397,C4H10O_5,1
53.588172,C4H10O_5,1
55.111382,C4H10O_5,1
56.211478,C4H10O_5,1
49.658415,C4H10O_5,1
53.128554,C4H10O_5,1
53.051777,C4H10O_5,1
54.640143,C4H10O_5,1
57.207192,C4H10O_5,1
51.296644,C4H10O_5,1
36.536828,C4H10O_5,1
50.33003,C4H10O_5,1
47.994146,C4H10O_5,1
57.270633,C4H10O_5,1
56.90918,C4H10O_5,1
57.308029,C4H10O_5,1
58.722794,C4H10O_5,1
57.85506,C4H10O_5,1
58.546827,C4H10O_5,1
54.396789,C4H10O_5,1
56.079206,C4H10O_5,1
63.274871,C4H10O_5,1
54.479025,C4H10O_5,1
55.79182,C4H10O_5,1
47.175151,C4H10O_5,1
60.115208,C4H10O_5,1
59.716225,C4H10O_5,1
54.618412,C4H10O_5,1
57.435216,C4H10O_5,1
63.275365,C4H10O_5,1
38.554896,C4H10O_5,1
49.192502,C4H10O_5,1
50.811081,C4H10O_5,1
57.80915,C4H10O_5,1
60.341955,C4H10O_5,1
47.041188,C4H10O_5,1
51.646357,C4H10O_5,1
59.995434,C4H10O_5,1
63.990661,C4H10O_5,1
66.507405,C4H10O_5,1
53.889856,C4H10O_5,1
65.106312,C4H10O_5,1
52.087233,C4H10O_5,1
66.52069,C4H10O_5,1
57.564444,C4H10O_5,1
54.053139,C4H10O_5,1
48.202837,C4H10O_5,1
47.098831,C4H10O_5,1
56.380406,C4H10O_5,1
56.553166,C4H10O_5,1
51.808076,C4H10O_5,1
55.314288,C4H10O_5,1
51.134481,C4H10O_5,1
54.071442,C4H10O_5,1
50.30773,C4H10O_5,1
53.974561,C4H10O_5,1
54.434193,C4H10O_5,1
50.823751,C4H10O_5,1
60.544213,C4H10O_5,1
52.78681,C4H10O_5,1
52.960049,C4H10O_5,1
53.977487,C4H10O_5,1
48.730274,C4H10O_5,1
44.955096,C4H10O_5,1
52.066761,C4H10O_5,1
55.403537,C4H10O_5,1
41.938306,C4H10O_5,1
49.401176,C4H10O_5,1
54.801406,C4H10O_5,1
46.739093,C4H10O_5,1
43.866758,C4H10O_5,1
39.662069,C4H10O_5,1
41.662657,C4H10O_5,1
53.778675,C4H10O_5,1
58.821947,C4H10O_5,1
51.557853,C4H10O_5,1
44.57284,C4H10O_5,1
53.411222,C4H10O_5,1
49.191084,C4H10O_5,1
43.657305,C4H10O_5,1
48.176717,C4H10O_5,1
48.297059,C4H10O_5,1
52.822719,C4H10O_5,1
53.718161,C4H10O_5,1
48.036563,C4H10O_5,1
49.063261,C4H10O_5,1
52.586147,C4H10O_5,1
51.030766,C4H10O_5,1
52.570797,C4H10O_5,1
47.851658,C4H10O_5,1
53.48732,C4H10O_5,1
53.922232,C4H10O_5,1
56.545247,C4H10O_5,1
51.170176,C4H10O_5,1
46.095954,C4H10O_5,1
48.664742,C4H10O_5,1
51.568642,C4H10O_5,1
48.33052,C4H10O_5,1
46.481288,C4H10O_5,1
51.935375,C4H10O_5,1
51.706123,C4H10O_5,1
48.984844,C4H10O_5,1
49.177997,C4H10O_5,1
44.91178,C4H10O_5,1
48.275384,C4H10O_5,1
46.62643,C4H10O_5,1
59.012202,C4H10O_5,1
58.060569,C4H10O_5,1
59.312523,C4H10O_5,1
51.718648,C4H10O_5,1
48.907451,C4H10O_5,1
51.357287,C4H10O_5,1
50.629852,C4H10O_5,1
47.974551,C4H10O_5,1
62.717978,C4H10O_5,1
46.959875,C4H10O_5,1
54.54252,C4H10O_5,1
53.328425,C4H10O_5,1
54.213985,C4H10O_5,1
47.733326,C4H10O_5,1
56.81569,C4H10O_5,1
53.920612,C4H10O_5,1
62.236389,C4H10O_5,1
56.911956,C4H10O_5,1
60.548159,C4H10O_5,1
59.210722,C4H10O_5,1
52.775427,C4H10O_5,1
54.31125,C4H10O_5,1
40.904037,C4H10O_5,1
53.560147,C4H10O_5,1
54.375216,C4H10O_5,1
55.649869,C4H10O_5,1
61.521522,C4H10O_5,1
59.39679,C4H10O_5,1
51.850427,C4H10O_5,1
58.795221,C4H10O_5,1
61.505583,C4H10O_5,1
59.737504,C4H10O_5,1
47.044872,C4H10O_5,1
57.808985,C4H10O_5,1
44.965126,C4H10O_5,1
51.437856,C4H10O_5,1
52.084748,C4H10O_5,1
56.432987,C4H10O_5,1
59.2233,C4H10O_5,1
39.434356,C4H10O_5,1
50.203925,C4H10O_5,1
55.757663,C4H10O_5,1
49.389859,C4H10O_5,1
58.019423,C4H10O_5,1
57.774625,C4H10O_5,1
46.569341,C4H10O_5,1
56.282464,C4H10O_5,1
53.533719,C4H10O_5,1
52.145195,C4H10O_5,1
47.183343,C4H10O_5,1
45.783952,C4H10O_5,1
53.222354,C4H10O_5,1
51.90927,C4H10O_5,1
52.428143,C4H10O_5,1
53.738226,C4H10O_5,1
51.662173,C4H10O_5,1
57.183491,C4H10O_5,1
52.313761,C4H10O_5,1
57.436835,C4H10O_5,1
45.534379,C4H10O_5,1
47.845725,C4H10O_5,1
47.475401,C4H10O_5,1
52.468115,C4H10O_5,1
47.24268,C4H10O_5,1
57.820901,C4H10O_5,1
51.720175,C4H10O_5,1
51.331407,C4H10O_5,1
47.789515,C4H10O_5,1
55.823392,C4H10O_5,1
41.822837,C4H10O_5,1
55.418544,C4H10O_5,1
52.446518,C4H10O_5,1
53.297612,C4H10O_5,1
48.706563,C4H10O_5,1
45.796848,C4H10O_5,1
62.270294,C4H10O_5,1
48.48835,C4H10O_5,1
61.430165,C4H10O_5,1
50.728419,C4H10O_5,1
56.087468,C4H10O_5,1
51.500084,C4H10O_5,1
49.721828,C4H10O_5,1
56.322479,C4H10O_5,1
60.521589,C4H10O_5,1
49.459738,C4H10O_5,1
48.050735,C4H10O_5,1
54.486515,C4H10O_5,1
50.204275,C4H10O_5,1
48.183354,C4H10O_5,1
42.406415,C4H10O_5,1
56.589096,C4H10O_5,1
51.241267,C4H10O_5,1
53.287914,C4H10O_5,1
46.569592,C4H10O_5,1
53.80133,C4H10O_5,1
64.699792,C4H10O_5,1
54.060513,C4H10O_5,1
56.523387,C4H10O_5,1
54.283605,C4H10O_5,1
44.528599,C4H10O_5,1
55.206393,C4H10O_5,1
54.314993,C4H10O_5,1
50.261318,C4H10O_5,1
50.440326,C4H10O_5,1
52.645952,C4H10O_5,1
52.631223,C4H10O_5,1
53.872786,C4H10O_5,1
48.84737,C4H10O_5,1
43.05706,C4H10O_5,1
51.984619,C4H10O_5,1
60.793993,C4H10O_5,1
48.378208,C4H10O_5,1
52.781067,C4H10O_5,1
49.378126,C4H10O_5,1
53.70128,C4H10O_5,1
55.573735,C4H10O_5,1
55.749748,C4H10O_5,1
48.877551,C4H10O_5,1
47.570256,C4H10O_5,1
54.078356,C4H10O_5,1
55.964263,C4H10O_5,1
51.684195,C4H10O_5,1
47.560707,C4H10O_5,1
54.801571,C4H10O_5,1
62.054092,C4H10O_5,1
57.476939,C4H10O_5,1
60.035177,C4H10O_5,1
57.723461,C4H10O_5,1
51.460602,C4H10O_5,1
56.363105,C4H10O_5,1
44.050871,C4H10O_5,1
54.158058,C4H10O_5,1
45.60902,C4H10O_5,1
62.982088,C4H10O_5,1
49.551621,C4H10O_5,1
57.932367,C4H10O_5,1
57.911656,C4H10O_5,1
60.858575,C4H10O_5,1
60.664589,C4H10O_5,1
43.808792,C4H10O_5,1
59.326069,C4H10O_5,1
58.633951,C4H10O_5,1
59.33948,C4H10O_5,1
50.935855,C4H10O_5,1
46.137961,C4H10O_5,1
53.10278,C4H10O_5,1
60.55142,C4H10O_5,1
54.884607,C4H10O_5,1
54.519562,C4H10O_5,1
43.455595,C4H10O_5,1
47.081736,C4H10O_5,1
55.035316,C4H10O_5,1
57.765703,C4H10O_5,1
53.336953,C4H10O_5,1
62.892589,C4H10O_5,1
56.243709,C4H10O_5,1
58.563958,C4H10O_5,1
49.425637,C4H10O_5,1
51.82885,C4H10O_5,1
48.059486,C4H10O_5,1
52.313306,C4H10O_5,1
46.963551,C4H10O_5,1
41.247304,C4H10O_5,1
53.040129,C4H10O_5,1
56.101228,C4H10O_5,1
54.003101,C4H10O_5,1
55.341925,C4H10O_5,1
50.624338,C4H10O_5,1
41.083397,C4H10O_5,1
55.735003,C4H10O_5,1
53.3917,C4H10O_5,1
49.98227,C4H10O_5,1
50.864566,C4H10O_5,1
49.474378,C4H10O_5,1
53.774921,C4H10O_5,1
51.889916,C4H10O_5,1
48.62858,C4H10O_5,1
57.556924,C4H10O_5,1
50.772385,C4H10O_5,1
51.963485,C4H10O_5,1
52.019557,C4H10O_5,1
53.769784,C4H10O_5,1
45.0838,C4H10O_5,1
62.579069,C4H10O_5,1
51.926677,C4H10O_5,1
52.308222,C4H10O_5,1
41.239381,C4H10O_5,1
56.291511,C4H10O_5,1
58.05527,C4H10O_5,1
55.887637,C4H10O_5,1
44.602056,C4H10O_5,1
49.732276,C4H10O_5,1
63.8605,C4H10O_5,1
53.03567,C4H10O_5,1
47.452794,C4H10O_5,1
49.672137,C4H10O_5,1
53.763335,C4H10O_5,1
56.424367,C4H10O_5,1
53.493115,C4H10O_5,1
48.864248,C4H10O_5,1
47.019294,C4H10O_5,1
49.687396,C4H10O_5,1
51.806395,C4H10O_5,1
64.486442,C4H10O_5,1
50.39901,C4H10O_5,1
55.337154,C4H10O_5,1
52.065955,C4H10O_5,1
50.062815,C4H10O_5,1
51.709392,C4H10O_5,1
48.890931,C4H10O_5,1
54.889236,C4H10O_5,1
56.153448,C4H10O_5,1
52.776405,C4H10O_5,1
57.411888,C4H10O_5,1
50.883068,C4H10O_5,1
50.902315,C4H10O_5,1
52.379693,C4H10O_5,1
54.81534,C4H10O_5,1
69.174901,C4H10O_5,1
57.140222,C4H10O_5,1
61.875219,C4H10O_5,1
50.559187,C4H10O_5,1
54.761236,C4H10O_5,1
53.234568,C4H10O_5,1
58.994367,C4H10O_5,1
57.718522,C4H10O_5,1
54.665075,C4H10O_5,1
54.040312,C4H10O_5,1
62.424249,C4H10O_5,1
52.887469,C4H10O_5,1
54.914946,C4H10O_5,1
53.430991,C4H10O_5,1
51.351583,C4H10O_5,1
40.978605,C4H10O_5,1
55.206077,C4H10O_5,1
57.107368,C4H10O_5,1
57.102748,C4H10O_5,1
63.804014,C4H10O_5,1
46.943848,C4H10O_5,1
52.029138,C4H10O_5,1
51.784586,C4H10O_5,1
51.173283,C4H10O_5,1
51.348476,C4H10O_5,1
53.20405,C4H10O_5,1
57.764695,C4H10O_5,1
56.390616,C4H10O_5,1
57.307208,C4H10O_5,1
65.278072,C4H10O_5,1
59.868322,C4H10O_5,1
56.946936,C4H10O_5,1
52.160137,C4H10O_5,1
56.771019,C4H10O_5,1
56.926004,C4H10O_5,1
57.577911,C4H10O_5,1
53.508226,C4H10O_5,1
49.855444,C4H10O_5,1
-7.403012999,H20_2,4
-0.420442001,H20_2,4
-7.765429998,H20_2,4
-6.648778,H20_2,4
-0.140718,H20_2,4
-3.660618001,H20_2,4
-6.308467,H20_2,4
-4.136044,H20_2,4
-4.406279001,H20_2,4
-8.588431,H20_2,4
-6.567914,H20_2,4
-6.209143001,H20_2,4
-7.445738999,H20_2,4
-7.194481,H20_2,4
-10.142686,H20_2,4
-5.022247,H20_2,4
-7.195874999,H20_2,4
-7.238353,H20_2,4
-6.570363999,H20_2,4
-10.702798,H20_2,4
-6.880082003,H20_2,4
-5.872046999,H20_2,4
-6.910101,H20_2,4
-8.527692,H20_2,4
-6.231607998,H20_2,4
-17.345557,H20_2,4
-7.624297999,H20_2,4
-4.656101,H20_2,4
-11.369785,H20_2,4
-5.675109001,H20_2,4
-8.128323,H20_2,4
-3.564428999,H20_2,4
-7.428365,H20_2,4
-7.177433001,H20_2,4
-8.295611,H20_2,4
-6.983730999,H20_2,4
-7.984184001,H20_2,4
-8.783364,H20_2,4
-5.745196,H20_2,4
-8.343307,H20_2,4
-5.052234,H20_2,4
-7.155173999,H20_2,4
-4.344134,H20_2,4
-0.006396,H20_2,4
-7.051572,H20_2,4
-7.379263,H20_2,4
-6.323263999,H20_2,4
-6.733331,H20_2,4
-5.544271001,H20_2,4
-7.960876999,H20_2,4
-7.562814,H20_2,4
-14.767748,H20_2,4
-5.001802,H20_2,4
-5.708806,H20_2,4
-4.739589,H20_2,4
-7.179307,H20_2,4
-7.339954001,H20_2,4
-10.266521,H20_2,4
-6.743364999,H20_2,4
3.656033001,H20_2,4
-7.12805,H20_2,4
-11.257304,H20_2,4
-4.162102999,H20_2,4
-7.300134,H20_2,4
-7.647991999,H20_2,4
-4.78329,H20_2,4
-7.497271,H20_2,4
-11.435726,H20_2,4
-7.569843999,H20_2,4
-6.692195,H20_2,4
-5.65926,H20_2,4
-16.323837,H20_2,4
-5.374529999,H20_2,4
-6.458225,H20_2,4
-7.160129001,H20_2,4
-4.799563,H20_2,4
-6.090146,H20_2,4
4.369046998,H20_2,4
-6.822396999,H20_2,4
-7.59727,H20_2,4
-9.073615,H20_2,4
-8.258313,H20_2,4
-5.458563,H20_2,4
-5.566834,H20_2,4
-6.413336999,H20_2,4
-5.521749999,H20_2,4
-8.570924999,H20_2,4
-10.033962,H20_2,4
-9.736371999,H20_2,4
-10.46043,H20_2,4
-7.113430999,H20_2,4
-5.264745999,H20_2,4
-7.378068,H20_2,4
-6.719627999,H20_2,4
-6.315777001,H20_2,4
-6.995487001,H20_2,4
-5.760562,H20_2,4
-7.542996001,H20_2,4
-7.398286,H20_2,4
-6.577341999,H20_2,4
-4.29573,H20_2,4
-5.655855999,H20_2,4
-8.004043,H20_2,4
-6.682550999,H20_2,4
-5.876963,H20_2,4
-7.221668001,H20_2,4
-7.102437,H20_2,4
-8.579136,H20_2,4
-4.963459002,H20_2,4
-7.269008,H20_2,4
-7.333366001,H20_2,4
-7.440728,H20_2,4
-6.879405,H20_2,4
-13.083423,H20_2,4
-5.101007,H20_2,4
-19.795064,H20_2,4
-2.666638999,H20_2,4
-8.16509,H20_2,4
-4.865511,H20_2,4
-8.722905002,H20_2,4
-8.047176001,H20_2,4
-7.420021001,H20_2,4
-7.590034,H20_2,4
-8.221780999,H20_2,4
-7.511376,H20_2,4
-6.352524,H20_2,4
-6.14571,H20_2,4
-5.276303999,H20_2,4
-7.394908,H20_2,4
-6.036996,H20_2,4
-4.726273,H20_2,4
-6.065206,H20_2,4
2.797437999,H20_2,4
-4.043571999,H20_2,4
-2.400665,H20_2,4
-5.983781,H20_2,4
-7.342701999,H20_2,4
-10.21152,H20_2,4
-3.514834,H20_2,4
-4.272707,H20_2,4
-5.509244,H20_2,4
-5.825853999,H20_2,4
-4.882092999,H20_2,4
-5.62808,H20_2,4
-6.892022001,H20_2,4
-3.853364999,H20_2,4
-6.836457998,H20_2,4
-5.744992999,H20_2,4
-0.911151998,H20_2,4
-6.272869,H20_2,4
1.302414,H20_2,4
-8.000769,H20_2,4
-15.790553,H20_2,4
-9.974133,H20_2,4
1.153534,H20_2,4
-5.669946,H20_2,4
-15.442876,H20_2,4
-5.651144999,H20_2,4
-7.016615,H20_2,4
-6.846105003,H20_2,4
-8.419051,H20_2,4
-7.085790003,H20_2,4
-8.552136,H20_2,4
-9.384493,H20_2,4
-6.915417999,H20_2,4
-5.742734001,H20_2,4
-6.015322,H20_2,4
-7.896141,H20_2,4
-7.674081,H20_2,4
-4.970583,H20_2,4
-9.857098,H20_2,4
-6.459846,H20_2,4
-7.13392,H20_2,4
-9.556687,H20_2,4
-8.343372,H20_2,4
-7.467979999,H20_2,4
-6.811943999,H20_2,4
-6.417055001,H20_2,4
-6.874438,H20_2,4
1.029812001,H20_2,4
-7.200294001,H20_2,4
-5.941284,H20_2,4
-9.51474,H20_2,4
-9.858349001,H20_2,4
-7.213033999,H20_2,4
-6.380038001,H20_2,4
-6.567063999,H20_2,4
-6.079646001,H20_2,4
-8.112515,H20_2,4
-10.538768,H20_2,4
-6.862352,H20_2,4
-6.208521001,H20_2,4
-7.846936,H20_2,4
-6.083491,H20_2,4
-6.99303,H20_2,4
-4.687161,H20_2,4
-10.342951,H20_2,4
-7.395991,H20_2,4
-10.747408,H20_2,4
1.677198,H20_2,4
-7.416704,H20_2,4
-6.822161999,H20_2,4
-7.912217001,H20_2,4
-5.473929999,H20_2,4
-6.064444998,H20_2,4
-7.657124,H20_2,4
-8.285402001,H20_2,4
-12.519249,H20_2,4
-5.762489001,H20_2,4
-6.772037001,H20_2,4
-7.038104001,H20_2,4
-7.177928,H20_2,4
-7.804983,H20_2,4
-6.160386999,H20_2,4
-6.343732001,H20_2,4
-6.703329,H20_2,4
-7.22339,H20_2,4
-7.370915001,H20_2,4
-5.586564999,H20_2,4
-7.201365998,H20_2,4
-5.374313001,H20_2,4
-7.157027,H20_2,4
-6.511993001,H20_2,4
-4.763888001,H20_2,4
-7.628337,H20_2,4
-6.226255999,H20_2,4
-8.615531999,H20_2,4
-7.254353998,H20_2,4
-6.068267,H20_2,4
-5.809844,H20_2,4
-7.506774,H20_2,4
-6.781464,H20_2,4
-6.762952999,H20_2,4
-7.787720001,H20_2,4
-5.784235001,H20_2,4
-7.283821,H20_2,4
-7.710562,H20_2,4
-6.169778999,H20_2,4
-4.941648,H20_2,4
-5.720405001,H20_2,4
-7.344429,H20_2,4
-7.453423001,H20_2,4
-7.083709999,H20_2,4
-7.03309,H20_2,4
-5.112529999,H20_2,4
-6.50591,H20_2,4
-1.116648,H20_2,4
-7.206496999,H20_2,4
-9.668280001,H20_2,4
-4.466620999,H20_2,4
-12.53895,H20_2,4
-6.896318,H20_2,4
1.965864999,H20_2,4
-5.188325,H20_2,4
5.393042,H20_2,4
-6.132298001,H20_2,4
-4.617577001,H20_2,4
-5.733516002,H20_2,4
-6.975214001,H20_2,4
-5.893377001,H20_2,4
-9.277704,H20_2,4
-5.900069,H20_2,4
-5.288233001,H20_2,4
-2.090492,H20_2,4
-6.884581,H20_2,4
-11.071646,H20_2,4
-8.012401,H20_2,4
2.353495,H20_2,4
-7.82992,H20_2,4
-6.640325,H20_2,4
-6.379523,H20_2,4
-6.90051,H20_2,4
-0.226677001,H20_2,4
-6.806351999,H20_2,4
-7.008652999,H20_2,4
-7.277301,H20_2,4
-6.286741,H20_2,4
-5.587991,H20_2,4
-5.69556,H20_2,4
-7.164312,H20_2,4
-12.478841,H20_2,4
-6.861989,H20_2,4
-4.333656,H20_2,4
-9.219939,H20_2,4
-15.299948,H20_2,4
-6.389755,H20_2,4
-6.270083,H20_2,4
-8.056033,H20_2,4
-6.893012001,H20_2,4
-6.509369,H20_2,4
-6.260573,H20_2,4
-6.029324,H20_2,4
-5.867292999,H20_2,4
-7.532567,H20_2,4
-6.753816999,H20_2,4
2.39154,H20_2,4
-8.528783,H20_2,4
-7.139282,H20_2,4
-7.848149,H20_2,4
-9.911909,H20_2,4
-8.617550001,H20_2,4
-7.385348,H20_2,4
-9.317608001,H20_2,4
-6.767546001,H20_2,4
-1.355089,H20_2,4
-6.342715999,H20_2,4
-6.732225001,H20_2,4
-7.210627,H20_2,4
-10.433952,H20_2,4
-7.087765999,H20_2,4
-9.445984,H20_2,4
-6.334259,H20_2,4
-6.160666999,H20_2,4
-7.431999001,H20_2,4
-7.551375999,H20_2,4
-6.405946999,H20_2,4
-6.714083999,H20_2,4
-7.720515001,H20_2,4
-6.223933,H20_2,4
-5.219372,H20_2,4
-6.80807,H20_2,4
-3.028410001,H20_2,4
-7.569444,H20_2,4
-6.694803,H20_2,4
-6.052800001,H20_2,4
-7.204828999,H20_2,4
-6.568425999,H20_2,4
-6.629133999,H20_2,4
-7.942925,H20_2,4
-7.756928999,H20_2,4
-6.491661998,H20_2,4
-5.621667,H20_2,4
-8.079569,H20_2,4
-7.303955001,H20_2,4
-7.369684001,H20_2,4
-6.254661,H20_2,4
-6.497853,H20_2,4
-6.767619001,H20_2,4
-7.338628001,H20_2,4
-6.996366999,H20_2,4
-6.862276001,H20_2,4
-5.093197001,H20_2,4
-7.491686,H20_2,4
-5.803003,H20_2,4
-9.404042,H20_2,4
-7.913018001,H20_2,4
-6.235834001,H20_2,4
-6.746623001,H20_2,4
-8.923824999,H20_2,4
-3.132000002,H20_2,4
-6.942862,H20_2,4
-6.765674999,H20_2,4
-7.291000001,H20_2,4
-5.812506001,H20_2,4
-7.713896999,H20_2,4
-7.580143,H20_2,4
-6.527664001,H20_2,4
-6.643508001,H20_2,4
-7.134176,H20_2,4
-7.795305999,H20_2,4
-6.704628,H20_2,4
-8.290776,H20_2,4
-8.551798,H20_2,4
-6.674104999,H20_2,4
-6.070288001,H20_2,4
-7.246575001,H20_2,4
-5.347556999,H20_2,4
-6.872443,H20_2,4
-6.498391,H20_2,4
-6.437726999,H20_2,4
-6.752717001,H20_2,4
-7.57279,H20_2,4
-9.338772001,H20_2,4
-5.906821,H20_2,4
-9.578123999,H20_2,4
-6.417753,H20_2,4
-6.331825,H20_2,4
-6.601206999,H20_2,4
-7.058318,H20_2,4
-5.070666,H20_2,4
-6.549724999,H20_2,4
-4.216568,H20_2,4
-6.853194,H20_2,4
-6.414075,H20_2,4
-12.218326,H20_2,4
-8.896525,H20_2,4
-8.229133,H20_2,4
-6.130792,H20_2,4
-8.253162,H20_2,4
-7.498553,H20_2,4
-7.446312001,H20_2,4
-5.527440001,H20_2,4
-2.858669,H20_2,4
-6.580790999,H20_2,4
-14.468185,H20_2,4
-6.9579,H20_2,4
-6.313881999,H20_2,4
-7.512021,H20_2,4
-6.84466,H20_2,4
-7.58288,H20_2,4
-17.48242,H20_2,4
-5.554892,H20_2,4
-5.506216,H20_2,4
-7.363642001,H20_2,4
-6.433207001,H20_2,4
-7.333813001,H20_2,4
-5.870882999,H20_2,4
-7.486179,H20_2,4
-4.790591,H20_2,4
-6.597614001,H20_2,4
-9.456989,H20_2,4
-7.676934999,H20_2,4
-4.641387,H20_2,4
-5.575726999,H20_2,4
-11.701004,H20_2,4
-5.772422999,H20_2,4
-5.768337,H20_2,4
-8.840186,H20_2,4
-8.023117001,H20_2,4
-6.328093001,H20_2,4
-7.489872001,H20_2,4
-8.531567001,H20_2,4
-1.140224999,H20_2,4
-5.685829,H20_2,4
-5.703769,H20_2,4
-4.294064999,H20_2,4
-7.690431001,H20_2,4
-7.315482001,H20_2,4
-6.601026999,H20_2,4
-6.011703002,H20_2,4
-6.432885,H20_2,4
-4.816017,H20_2,4
-4.715201001,H20_2,4
-10.493982,H20_2,4
-8.619110998,H20_2,4
-3.753635,H20_2,4
-3.257569001,H20_2,4
-10.523067,H20_2,4
-7.385595999,H20_2,4
-8.143882999,H20_2,4
-9.39968,H20_2,4
-8.033921999,H20_2,4
-6.537614999,H20_2,4
-5.739563,H20_2,4
-10.090677,H20_2,4
-6.108286,H20_2,4
-5.589106,H20_2,4
-8.516193999,H20_2,4
-10.256259,H20_2,4
-6.240564,H20_2,4
-6.487966999,H20_2,4
-6.202174,H20_2,4
-6.230526001,H20_2,4
-8.817428,H20_2,4
-3.384189001,H20_2,4
-4.929722001,H20_2,4
-7.124972,H20_2,4
-7.123410001,H20_2,4
-6.986900001,H20_2,4
-6.164499,H20_2,4
-6.595957001,H20_2,4
-6.513119,H20_2,4
-7.785342,H20_2,4
-3.776206,H20_2,4
-7.236287001,H20_2,4
-6.528669,H20_2,4
-7.740023,H20_2,4
-6.590297001,H20_2,4
-6.350855,H20_2,4
-6.878778001,H20_2,4
-8.472223999,H20_2,4
-7.238250999,H20_2,4
-8.126237,H20_2,4
-11.775052,H20_2,4
-7.030012999,H20_2,4
-7.1479,H20_2,4
0.863605,H20_2,4
-10.751343,H20_2,4
-7.202623,H20_2,4
-9.165368,H20_2,4
-7.195367001,H20_2,4
-8.957301,H20_2,4
-6.10475,H20_2,4
-11.163501,H20_2,4
-4.780485999,H20_2,4
-7.628147,H20_2,4
-7.026941,H20_2,4
-6.327800999,H20_2,4
-7.393760999,H20_2,4
-6.795349,H20_2,4
-5.747545,H20_2,4
-7.194928001,H20_2,4
-7.348725,H20_2,4
-8.002560999,H20_2,4
-16.347593,H20_2,4
-1.421406,H20_2,4
-8.138984001,H20_2,4
-8.670708,H20_2,4
-7.192775,H20_2,4
-7.08563,H20_2,4
-7.772382999,H20_2,4
-4.573867001,H20_2,4
-8.240573,H20_2,4
-8.150927,H20_2,4
-6.915372001,H20_2,4
-10.97455,H20_2,4
-10.085409,H20_2,4
-8.032905,H20_2,4
-6.182666001,H20_2,4
0.177192,H20_2,4
-4.367827001,H20_2,4
-7.466864999,H20_2,4
-6.717271999,H20_2,4
-8.430444,H20_2,4
-7.865028001,H20_2,4
-7.178686001,H20_2,4
-6.677841,H20_2,4
-2.163791001,H20_2,4
-4.890424,H20_2,4
-9.749469,H20_2,4
-8.484553001,H20_2,4
-6.254959,H20_2,4
-5.456502,H20_2,4
-7.391257,H20_2,4
-7.135742001,H20_2,4
-7.204519,H20_2,4
-5.906105,H20_2,4
-6.037387,H20_2,4
-6.403966,H20_2,4
-6.750251999,H20_2,4
-7.773188,H20_2,4
-10.078,H20_2,4
-5.441207998,H20_2,4
-4.64274,H20_2,4
-7.424913999,H20_2,4
5.669121,H20_2,4
-6.954815001,H20_2,4
-5.550177,H20_2,4
-8.826948,H20_2,4
-6.897401999,H20_2,4
